d.cod_familiar_fam,membros_domicilios,bairro,rpa,TP-04,TP-05,TP-06,TP-07,TC-09,TC-10,TC-12,vlr_TP_04,vlr_TP_05,vlr_TP_06,vlr_TP_07,vlr_TC_09,vlr_TC_10,vlr_TC_12,vlr_final_domicilio
5740818796,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
994347090,1,JARDIM SAO PAULO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4360213824,3,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6290167391,1,JORDAO,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6317705690,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6967851101,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6818836267,1,IMBIRIBEIRA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5930745994,2,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7025764337,2,AFOGADOS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2610745478,2,SAN MARTIN,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6087344624,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6997051774,1,ALTO JOSE BONIFACIO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2099748004,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6361006506,2,RECIFE,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2325814602,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3983167918,2,DOIS UNIDOS,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4826502494,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2704045623,1,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3973934312,2,NOVA DESCOBERTA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5788717345,1,CACOTE,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5393585330,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3365744100,3,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5339163997,1,JARDIM SAO PAULO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6433313280,1,GUABIRABA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5388321002,2,VASCO DA GAMA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5922326546,1,AGUA FRIA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2151971600,1,FUNDAO,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6143355908,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1326714252,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2525520408,2,CAMPINA DO BARRETO,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2284716059,2,IBURA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1335282866,1,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3656804516,1,TORROES,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6357424110,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5624202407,1,VASCO DA GAMA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6774136702,1,LINHA DO TIRO,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2213276900,3,PASSARINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7311391431,1,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2729728783,2,VASCO DA GAMA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7753745042,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5307587252,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5078282831,2,NOVA DESCOBERTA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6282346002,1,BOMBA DO HEMETERIO,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4266754795,1,IMBIRIBEIRA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2336291142,1,TORROES,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6335408112,2,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2533141518,2,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7108139707,1,IMBIRIBEIRA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6706439711,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1204429812,1,DOIS UNIDOS,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1986012719,1,MADALENA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2277444545,2,LINHA DO TIRO,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5262384960,1,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6397684660,3,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3794366395,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2475556226,1,ESTANCIA,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5986872703,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4141381713,1,SITIO DOS PINTOS,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2698254289,3,SANTO ANTONIO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6377314256,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7391264237,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7088423804,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1204742987,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5871213006,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5757288418,2,SANTO ANTONIO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6117254873,2,MADALENA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5977670842,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5556922136,1,CAXANGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6667021014,2,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6432641080,1,CURADO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7442498647,2,SAN MARTIN,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
994842856,1,COELHOS,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4506734807,2,ALTO JOSE BONIFACIO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6569194852,2,CAMPO GRANDE,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1326950061,2,ILHA JOANA BEZERRA,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4964542009,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4189717908,3,ENGENHO DO MEIO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6365837593,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3050801727,1,POCO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5198522309,3,JORDAO,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1326982850,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2095408853,1,CACOTE,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6917324183,3,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6506613890,2,JARDIM SAO PAULO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6801918362,1,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
743089804,1,RECIFE,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1573067474,1,MUSTARDINHA,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5668389154,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6877616707,1,BREJO DE BEBERIBE,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5291099992,2,BREJO DA GUABIRABA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6377231555,1,AFOGADOS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4487832403,2,PONTO DE PARADA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2287609920,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4439627404,1,PASSARINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7275904055,1,AREIAS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7052234858,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7483157992,1,ALTO SANTA TEREZINHA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2715164882,1,GUABIRABA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4093878005,1,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6146814997,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2247404235,1,AFOGADOS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3338739630,1,TORROES,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5191084187,2,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6395986252,1,ALTO JOSE BONIFACIO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5008069420,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2486044060,1,ESTANCIA,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2680855957,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6213742107,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5188798018,1,CAMPO GRANDE,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2080326490,2,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2036662919,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6257475937,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5971186396,3,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2704047405,1,IBURA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2287632310,2,MUSTARDINHA,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1338325892,2,DOIS UNIDOS,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2307458492,1,TEJIPIO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5346464093,1,ALTO DO MANDU,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6887463733,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4118513226,2,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
995018057,1,ILHA JOANA BEZERRA,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1622966902,2,SAN MARTIN,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6203926906,1,ALTO JOSE DO PINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6267916774,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5887967609,1,TORROES,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6735522338,2,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4635743462,1,AREIAS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5933464597,1,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5458589173,1,BARRO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6015495464,3,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7826668336,1,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5413103565,2,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4829516488,3,PASSARINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2307449906,3,JARDIM SAO PAULO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1158679963,1,ALTO JOSE DO PINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4325577840,1,BARRO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4228891560,3,CASA AMARELA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1851665129,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1626852898,1,ALTO JOSE BONIFACIO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2076425675,1,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5939236936,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1454422505,1,BREJO DA GUABIRABA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7593828085,1,AFOGADOS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3158955601,1,AREIAS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2048334423,2,ENGENHO DO MEIO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1623106923,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6902700974,1,MADALENA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1338295888,2,AGUA FRIA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4892399191,2,PRADO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6524459180,2,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6903208178,2,IMBIRIBEIRA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
349304696,3,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1337146404,1,ARRUDA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5748539527,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1204007071,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5547445207,3,VASCO DA GAMA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5192980399,1,SANCHO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3813024156,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6568689530,3,MADALENA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6230255740,1,CORREGO DO JENIPAPO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6442222390,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4380313344,1,BONGI,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7723621655,1,IBURA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6933754340,2,IPSEP,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2022435320,1,CAMPO GRANDE,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4672795519,1,BOMBA DO HEMETERIO,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5048861507,1,ESTANCIA,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1470308037,3,JARDIM SAO PAULO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2336300400,3,VASCO DA GAMA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1333267568,2,SAO JOSE,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
994864825,2,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1983813443,4,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2675486132,1,CORDEIRO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2218126010,1,ENGENHO DO MEIO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7602519752,1,IBURA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7192553689,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2551599199,1,AFOGADOS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5988123341,2,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6476133527,1,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1671554310,1,SAO JOSE,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6247781504,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4934945962,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6081020673,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4597152164,2,IBURA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4335700326,2,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1578290066,1,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5566215734,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5134363161,1,SAN MARTIN,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2282855000,1,IMBIRIBEIRA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1338372386,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5510957417,1,CORDEIRO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6339831443,1,NOVA DESCOBERTA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4981908547,2,CORDEIRO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5224543800,2,AGUA FRIA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2038348014,2,NOVA DESCOBERTA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5573907530,2,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7187728140,1,CORDEIRO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
349314306,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2644957648,1,BRASILIA TEIMOSA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2023821096,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5286980449,3,AREIAS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6419827639,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6030621726,5,AFOGADOS,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6429558916,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3625917416,1,DOIS IRMAOS,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6058970342,1,IPUTINGA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6628207382,1,JARDIM SAO PAULO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7390067624,1,SANTO AMARO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2038345422,2,ENGENHO DO MEIO,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5828577832,3,ALTO JOSE DO PINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3071924232,1,TORRE,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5976011438,1,PASSARINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
3271482411,4,ALTO JOSE DO PINHO,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6446097964,2,CURADO,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4589485605,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6526190537,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
6821029628,1,CASA AMARELA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4303494240,2,TAMARINEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4841688358,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5527003470,3,ALTO SANTA TEREZINHA,2,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1327111330,1,RECIFE,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
2220669700,3,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5633689267,1,COHAB,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4411085550,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
4080366302,1,VARZEA,4,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7770956293,1,BOA VIAGEM,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
5527493702,2,PINA,6,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
7235945893,1,BREJO DE BEBERIBE,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1612933106,1,MUSTARDINHA,5,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1203975520,1,SAO JOSE,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1204658412,1,SANTO ANTONIO,1,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
1622890817,1,MACAXEIRA,3,0,0,0,0,0,1,0,0.0,,0.0,,0.0,4334.79,0.0,4334.79
